PartnerId,CustomerId,CustomerName,CustomerDomainName,CustomerCountry,InvoiceNumber,MpnId,Tier2MpnId,OrderId,OrderDate,ProductId,SkuId,AvailabilityId,SkuName,ProductName,ChargeType,UnitPrice,Quantity,Subtotal,TaxTotal,Total,Currency,PriceAdjustmentDescription,PublisherName,PublisherId,SubscriptionDescription,SubscriptionId,ChargeStartDate,ChargeEndDate,TermAndBillingCycle,EffectiveUnitPrice,UnitType,AlternateId,BillableQuantity,BillingFrequency,PricingCurrency,PCToBCExchangeRate,PCToBCExchangeRateDate,MeterDescription,ReservationOrderId,CreditReasonCode,SubscriptionStartDate,SubscriptionEndDate,ReferenceId,ProductQualifiers,PromotionId,ProductCategory
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,BHdjS8pfW8T16Rgfiy35QbXE3Z4y3KpA1,2026-03-03T21:46:22.047Z,DZH318Z0D20N,000J,DZH318Z09KFV,Azure Cosmos DB serverless - RUs - US West 2,Azure Cosmos DB serverless,new,0.25,1,0.01,0,0.01,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1M RUs,0.25,1M,,0.053179,,USD,1,2026-02-01T00:00:00.000Z,Azure Cosmos DB serverless - 1M 1M RUs - US West 2,d150cd99fd8bb6c2ed2c2d1424623f2fdd5c2e8fa889943fd3b6f17213e989f9,,,,495412a7-9d99-49ac-bee2-8af1a2d301a4,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ad39a99d-b92d-482d-915f-a9726c0d9ffb,toyotires.com.my,toyotires.com.my,MY,G144402663,531873,0,o2Hn7To_LdmISjrg1CtsR6GAsKC4Bh651,2026-03-03T21:00:55.479Z,DZH318Z0BP88,00M7,DZH318XZTHH9,Standard SSD Managed Disks - E4 LRS,Standard SSD Managed Disks,new,0.002,1,2.98,0,2.98,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,1b92b35d-ab8f-481a-dfa1-e0e2ef79071c,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K Disk Operations,0.0017,10K,,1758.2518,,USD,1,2026-02-01T00:00:00.000Z,Standard SSD Managed Disks - E4 - LRS - 10K Disk Operations,e4754fc96fbd509f5f3b2c283bbaf25977aab0a778ec0d17dc1dbc88f4088daf,,,,44b9eb0f-fe8d-4e78-86a5-4f25233954b2,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,_PfxiyRCSb7AfuFJnK2uRIR8q_bV13yg1,2026-03-03T21:45:35.824Z,DZH318Z0HHG7,1L7P,DZH318XXBHJT,Azure OpenAI - gpt 4.1 nano Outp glbl - US East,Azure OpenAI,new,0.0004,1,0,0,0,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Tokens,0.0004,1K,,2.608,,USD,1,2026-02-01T00:00:00.000Z,Azure OpenAI - gpt 4.1 nano Outp glbl 1K Tokens - US East,18fda14a6c5a26590e7e9a409e3a827be035d80ce6d0bb262b223e42787c5456,,,,d5efcb2a-5f1a-4621-9124-ebc7d04dae63,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,62786494-c0a3-43fe-b673-9023ce6d99e0,Experiva Solutions,urbanaxes.asia,MY,G144402663,531873,0,e671b9a671ed,2026-02-09T07:54:01.010Z,CFQ7TTC0MM8R,001P,CFQ7TTC0GT6Q,Introductory Offer: Up to 15% off Microsoft 365 Copilot Business,Introductory Offer: Up to 15% off Microsoft 365 Copilot Business,new,226.8,2,388.8,0,388.8,USD,"[""Price for given billing period"",""You are getting a discount due to a pre-determined override."",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,8e27ea5e-2ebe-453f-daca-c5e9b90d6b9f,2026-02-09T00:00:00.000Z,2027-02-08T00:00:00.000Z,One-Year commitment for yearly billing,194.4,,e671b9a671ed,2,,USD,1,2026-02-01T00:00:00.000Z,,8e27ea5e-2ebe-453f-daca-c5e9b90d6b9f,,2026-02-09T00:00:00.000Z,2027-02-08T00:00:00.000Z,5522112a-1fc0-45e1-8374-3dfc78a296cf,[AddOn],39NFJQT26J7L:0002:084R5MQ9QDNX,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,62786494-c0a3-43fe-b673-9023ce6d99e0,Experiva Solutions,urbanaxes.asia,MY,G144402663,531873,0,e671b9a671ed,2026-02-09T07:53:49.765Z,CFQ7TTC0LH18,1,CFQ7TTC0WVLP,Microsoft 365 Business Basic,Microsoft 365 Business Basic,new,28.8,7,201.6,0,201.6,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,188f2301-c9e0-4fe4-d89b-b774c22b5a6c,2026-02-09T00:00:00.000Z,2027-02-08T00:00:00.000Z,One-Year commitment for monthly/yearly billing,28.8,,e671b9a671ed,7,,USD,1,2026-02-01T00:00:00.000Z,,188f2301-c9e0-4fe4-d89b-b774c22b5a6c,,2026-02-09T00:00:00.000Z,2027-02-08T00:00:00.000Z,2e64b1ad-bb0d-4722-a35b-42883dd987a6,[],,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,hg81GS6ndLK9RO-zxNioR43HV1uH_gC11,2026-03-04T14:24:24.514Z,DZH318Z0BP4D,000C,DZH318Z09ZCK,Azure Custom Vision - S0,Azure Custom Vision,customerCredit,0.7,1,-0.07,0,-0.07,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Images Storage,0,1K,,0.104096774,,USD,1,2026-02-01T00:00:00.000Z,Azure Custom Vision - S0 1K Image Storage,d70240199c1d2d45f560604b4339d0c81ff71b34e08777efcbf21f1862d42b9e,Azure Credit,,,7d68571d-e9e6-4f0d-8ea1-123f133c5e43,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,0944fb8e-adb1-4f02-83e1-1d3469ed756f,MR CHURROS F&B SDN. BHD.,mrchurros.com.my,MY,G144402663,531873,0,4240934e51ba,2026-02-27T04:14:12.301Z,CFQ7TTC0LFLX,002Q,CFQ7TTC11Z5C,Microsoft 365 E3 - 3 year-10% Promo on Microsoft 365 E3 with 3-year Commitment,10% Promo on Microsoft 365 E3 with 3-year Commitment,addQuantity,345.6,240,69741.6,0,69741.6,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,9e2ff489-6c0b-4336-d6b2-e1e1fcb3c78b,2026-02-27T00:00:00.000Z,2027-02-02T00:00:00.000Z,Three-Years commitment for 3 Years/yearly billing,290.59,,4240934e51ba,240,Annual,USD,1,2026-02-01T00:00:00.000Z,,9e2ff489-6c0b-4336-d6b2-e1e1fcb3c78b,,2026-02-03T00:00:00.000Z,2029-02-02T00:00:00.000Z,4575e4cd-a275-453e-bcc8-4e82b946fa69,[],39NFJQT27WQP:000C:084R5MQ9QFNL,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,nAOIeOuKVsrCwMZwI8jjQIhB9s3FAbWV1,2026-03-03T23:22:05.854Z,DZH318Z0BP88,00DL,DZH318XZT7DJ,Standard SSD Managed Disks - E4 LRS - AP Southeast,Standard SSD Managed Disks,new,2.4,1,2.03,0,2.03,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,2.04,1/Month,,0.999936,,USD,1,2026-02-01T00:00:00.000Z,Standard SSD Managed Disks - E4 - LRS - 1/Month Disk - AP Southeast,dc8ee6d7c9b75e5f985868f0e3b3825aa44142b56b8072ba1751e7a646ebbf67,,,,6d120906-25dc-4f22-af67-bdbb65812315,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ad39a99d-b92d-482d-915f-a9726c0d9ffb,toyotires.com.my,toyotires.com.my,MY,G144402663,531873,0,d6JmttAGOps11MBMnxcuT7uiir1vDsWx1,2026-03-03T21:00:43.509Z,DZH318Z0BP88,00DX,DZH318XZSR0D,Standard SSD Managed Disks - E10 LRS - AP Southeast,Standard SSD Managed Disks,new,9.6,1,8.15,0,8.15,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,1b92b35d-ab8f-481a-dfa1-e0e2ef79071c,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,8.16,1/Month,,0.999936,,USD,1,2026-02-01T00:00:00.000Z,Standard SSD Managed Disks - E10 - LRS - 1/Month Disk - AP Southeast,672e6891bf5d96b2eba8343922aeec15486b99d283173c639d9d2e1c24e84275,,,,5f1f715b-976d-4747-969c-3344f4c35093,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,658c93d6-f7a8-410c-abfe-995d787e615e,kianjoocan.com.my,kianjoocan.com.my,MY,G144402663,531873,0,wpdAbUEWnPabtotMCVF0R7QGxMzsYllA1,2026-03-03T23:01:24.220Z,DZH318Z0F28J,4,DZH318Z0CDCV,OneLake - OneLake Storage Hot - AP Southeast,OneLake,new,0.025,1,0.68,0,0.68,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,d5a09734-49c4-470b-cfdf-77a90c813303,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored 1 GB/Month,0.02125,1 GB/Month,,32.027309,,USD,1,2026-02-01T00:00:00.000Z,OneLake - OneLake Storage Hot Data Stored GB/Month - AP Southeast,7d5f4dfef8a1d38e229aa7a21fd064f85d913e8a44426c618643d66ef501a3c2,,,,fb455549-0e4f-4756-90f1-a47666d4afb7,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,db9ae439-7535-4d12-887a-560f2ef8376d,Enovix Malaysia Sdn Bhd,myenovix.onmicrosoft.com,MY,G144402663,531873,0,_hTHxRfax3DCGITIhhvSSZCliBz8wm721,2026-03-03T16:42:05.101Z,DZH318Z0C120,00CK,DZH318XXKR88,General Block Blob v2 Hierarchical Namespace - Archive RA-GRS - AP Southeast,General Block Blob v2 Hierarchical Namespace,new,0.004,1,0,0,0,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,88fc09c6-1761-49aa-cb31-13a31051cb50,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0.0034,1 GB/Month,,0.00488,,USD,1,2026-02-01T00:00:00.000Z,General Block Blob v2 Hierarchical Namespace - Archive RA-GRS - Data Stored (GB/Month) - AP Southeast,2410fccd9f9c2fb64c76f182c1268149a9df19d1f6facdb7c47ef469dc815c6a,,,,f025654f-519e-4484-877a-b84e6d46821d,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,e4770029-ee59-4a73-b990-2ef1197621c0,Southeast Dynamics Sdn Bhd,sedynamics365.onmicrosoft.com,MY,G144402663,531873,0,e5K7P-J4EyUxRuhrZzohS6BFcn_Av2VA1,2026-03-03T21:23:32.503Z,DZH318Z0BNZ5,006G,DZH318XZZNP0,Tables - LRS,Tables,new,0.00036,1,0,0,0,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,a4ee283f-71f9-4d35-db82-82a6e6612746,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K Scan Operations,0.000306,10K,,0.0005,,USD,1,2026-02-01T00:00:00.000Z,Tables - 10K Scan Operations,32f7cbc9027275e214a6834b1ee6999cb5045fa5cbb921f912d26cd16e354ca0,,,,ba0ff8f0-ee7d-4c68-8103-1950fbf9f76c,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,MkPMVIMU6z-z45d1Ums2RayatoQQQwdB1,2026-03-03T21:45:02.823Z,DZH318Z0HHG7,0LHZ,DZH318XXCV76,Azure OpenAI - gpt-4o-0806-Outp-glbl - US East 2,Azure OpenAI,new,0.01,1,1.75,0,1.75,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Tokens,0.01,1K,,175.454,,USD,1,2026-02-01T00:00:00.000Z,Azure OpenAI - gpt-4o-0806-Outp-glbl 1K Tokens - US East 2,f518dc3a0aa3322ca0e0a2b0a5e690cdb19fd66b3e2f25af455d0b6f0e32a213,,,,ec4511bb-a8ee-4e58-bf54-f07666b3ff24,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,15167399-5700-43f1-8d4e-5b0d8da22109,Tay & Partners,taypartners.com.my,MY,G144402663,531873,0,f45936222117,2026-02-28T14:29:36.729Z,CFQ7TTC0LH1M,1,CFQ7TTC0MXCF,OneDrive for business (Plan 2),OneDrive for business (Plan 2),new,9.6,1,9.6,0,9.6,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,e020861c-06db-4d04-cb49-677731d975d3,2026-02-28T00:00:00.000Z,2026-03-27T00:00:00.000Z,One-Month commitment for monthly billing,9.6,,f45936222117,1,,USD,1,2026-02-01T00:00:00.000Z,,e020861c-06db-4d04-cb49-677731d975d3,,2026-02-28T00:00:00.000Z,2026-03-27T00:00:00.000Z,f6cf6642-0118-48c8-bd41-df3e87c0d1c4,[],,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,0508641b-a013-4d77-89df-ebfb07c53180,Inscale,inscale.net,MY,G144402663,531873,0,_VuF7IrqAXBYeFJOu73WTbKF0LeJ188k1,2026-03-03T18:16:22.619Z,DZH318Z0DCRX,000V,DZH318Z0HP6J,Az DB for PostgreSQL Flexible Server Storage - Storage - US West 2,Az DB for PostgreSQL Flexible Server Storage,new,0.115,1,12.51,0,12.51,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,4f85f380-1194-4b4e-d3d0-15266014c9b2,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0.09775,1 GB/Month,,128,,USD,1,2026-02-01T00:00:00.000Z,Az DB for PostgreSQL Flexible Server Storage - Data Stored GB/Month - US West 2,772dd93cb4c4dd6cd0d208ad142d0ceaaf7515da9665d31baed2c5c4afeb90d6,,,,1c6e61fa-391b-42e5-abf7-2ef4b37e2a4b,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,e4770029-ee59-4a73-b990-2ef1197621c0,Southeast Dynamics Sdn Bhd,sedynamics365.onmicrosoft.com,MY,G144402663,531873,0,aUhNeUTNBYxzlGwRY5tpRZ89932W7k241,2026-03-03T21:22:58.262Z,DZH318Z0BP04,00G4,DZH318Z0372D,Premium SSD Managed Disks - P20 - AP Southeast,Premium SSD Managed Disks,new,73.22,1,62.23,0,62.23,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,a4ee283f-71f9-4d35-db82-82a6e6612746,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,62.237,1/Month,,0.999936,,USD,1,2026-02-01T00:00:00.000Z,Premium SSD Managed Disks - P20 LRS/Month - AP Southeast,d0e95b7449a7c24c19229c926b2566475203ee3ed69b50f1c628ebfbfe5157d5,,,,4fa25aef-18dd-4cb4-8ded-08a590e899fd,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,117a875a-2aa2-4b7f-875e-0171e3770cea,Starken AAC Sdn. Bhd.,starken.com.my,MY,G144402663,531873,0,BtLDrYlgl9NqAmIp49IkTo1Y5juHEK7E1,2026-03-03T15:00:16.500Z,DZH318Z09R64,1,DZH318Z09HN5,Dataverse - Database Capacity,Dataverse,new,48,1,8.58,0,8.58,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,d1fbc2aa-6ac5-433d-d947-3befd2adba3d,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),40.8,1 GB/Month,,0.210509505,,USD,1,2026-02-01T00:00:00.000Z,Dataverse - Database Capacity Data Stored GB/Month,080f38f90ac3c332c7c0eded4d922d6aa128ba1e35c97e185d76409beaa9791d,,,,8eee2401-b6da-4b70-9b69-2f86224f3825,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,117a875a-2aa2-4b7f-875e-0171e3770cea,Starken AAC Sdn. Bhd.,starken.com.my,MY,G144402663,531873,0,BtLDrYlgl9NqAmIp49IkTo1Y5juHEK7E1,2026-03-03T15:00:16.500Z,DZH318Z09R64,2,DZH318Z09HN7,Dataverse - File Capacity,Dataverse,new,2.4,1,0.11,0,0.11,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,d1fbc2aa-6ac5-433d-d947-3befd2adba3d,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),2.04,1 GB/Month,,0.055407356,,USD,1,2026-02-01T00:00:00.000Z,Dataverse - File Capacity Data Stored GB/Month,28633756f0018c2311aec126326f5dbc5a3f2d264ac93c0f16f7b3cb310db0cf,,,,8eee2401-b6da-4b70-9b69-2f86224f3825,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,MkPMVIMU6z-z45d1Ums2RayatoQQQwdB1,2026-03-03T21:45:02.823Z,DZH318Z0BNZJ,005D,DZH318XZ0V1H,Blob Storage - Hot RA-GRS - US East,Blob Storage,new,0.0589,1,0.09,0,0.09,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0.0589,1 GB/Month,,1.587327,,USD,1,2026-02-01T00:00:00.000Z,Tiered Block Blob - Hot RA-GRS - Data Stored (GB/Month) - US East,f5a441e0d5b5e2d0fb667696e332dd7dbdb4e6dbe5d7191e9f6947ad1fb643ac,,,,ec4511bb-a8ee-4e58-bf54-f07666b3ff24,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,4iPYDpB6coPlM28QRdDVRLIX5ujSI7Qx1,2026-03-04T14:24:19.527Z,DZH318Z0BNZJ,56,DZH318XZ0V93,Blob Storage - Hot GRS - US East,Blob Storage,customerCredit,0.1,1,-0.14,0,-0.14,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K List and Create Container Operations,0,10K,,1.4233,,USD,1,2026-02-01T00:00:00.000Z,Tiered Block Blob - GRS - 10K List and Create Container Operations - US East,979fb3703a0b7d60370e8ac1d7420e1777f16e20b84c364d11f6ddcb8d986894,Azure Credit,,,a1b82700-970d-467a-9f96-7304276f3c01,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,iAvdkEL0J8ZON4EyDnZ_RIIqj3nlGJUc1,2026-03-03T21:46:11.383Z,DZH318Z0BNZJ,56,DZH318XZ0V8V,Blob Storage - Hot GRS - US East,Blob Storage,new,0.1,1,0,0,0,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K Write Operations,0.1,10K,,0.0302,,USD,1,2026-02-01T00:00:00.000Z,Tiered Block Blob - Hot GRS - 10K Write Operations - US East,3163d03785b83bf577ae365def6ed32b1c921ce8c3e94bf36db2842ba410c9fd,,,,c7bdd10c-e142-4bb2-9ec6-d19272e19e4e,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ad39a99d-b92d-482d-915f-a9726c0d9ffb,toyotires.com.my,toyotires.com.my,MY,G144402663,531873,0,d6JmttAGOps11MBMnxcuT7uiir1vDsWx1,2026-03-03T21:00:43.509Z,DZH318Z0BP88,98,DZH318XZTG5T,Standard SSD Managed Disks - E6 LRS - AP Southeast,Standard SSD Managed Disks,new,4.8,1,4.07,0,4.07,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,1b92b35d-ab8f-481a-dfa1-e0e2ef79071c,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,4.08,1/Month,,0.999936,,USD,1,2026-02-01T00:00:00.000Z,Standard SSD Managed Disks - E6 - LRS - 1/Month Disk - AP Southeast,8643eeee4ed8e55b6ccac1096186455c56f62d48b983dc2b52ca67a47cb6e71e,,,,5f1f715b-976d-4747-969c-3344f4c35093,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,1647c828-4b2f-46fd-baad-bedd5bead560,Ajiya Berhad,ajiya.com,MY,G144402663,531873,0,MjTSnzLYMSG78xAdGnCfR6xQ49XunF041,2026-03-03T22:18:32.585Z,DZH318Z09R64,2,DZH318Z09HN7,Dataverse - File Capacity,Dataverse,new,2.4,1,0.11,0,0.11,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,f00f075b-c2a0-4412-dacc-eab6c4fcab03,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),2.04,1 GB/Month,,0.058315104,,USD,1,2026-02-01T00:00:00.000Z,Dataverse - File Capacity Data Stored GB/Month,b26dd897dd728986b07f47deb3fff53781505af4c015f7e51fd4248ee9e199d5,,,,b3f06303-521f-428c-ac9e-b7a54dc6e430,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,f107a355-8df6-4129-bb24-5ab70f07ad1a,Default Directory,ykkakitangan.onmicrosoft.com,MY,G144402663,531873,0,yogoTpOig8ciL41FQlAdSZIGouVj-FMu1,2026-03-03T16:43:09.410Z,DZH318Z0BNZH,006F,DZH318Z0RTDR,General Block Blob - LRS,General Block Blob,new,0.024,1,0.03,0,0.03,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,7f852315-b7b9-4a2a-cfc2-268f640fb0be,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0.0204,1 GB/Month,,1.557102,,USD,1,2026-02-01T00:00:00.000Z,General Block Blob - LRS Data Stored (GB/Month),53074b4dc8f92aed0bba70998013ad0d1801376d17196dfa415850bde7d188fc,,,,1e4a0e3d-0123-43d9-a9fe-c695c89d6758,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,U7ZUUwszjE_2ohexyCDET556AftOt2NI1,2026-03-03T23:20:56.223Z,DZH318Z0K8WN,000X,DZH318Z0BNVP,Microsoft Defender CSPM - Standard,Microsoft Defender CSPM,new,0.007,1,163.19,0,163.19,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Node/Hour,0.00595,1/Hour,,27427,,USD,1,2026-02-01T00:00:00.000Z,Microsoft Defender CSPM - Standard - Nodes/Hour,9f14ac0704ce266dc5fba261bc22b0b45dfd2a65dd58edcc3aa3df0967fd5f73,,,,5171b761-d398-4a64-8935-33a616786eb8,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,B3ttkBTibOrHgKzw6xAaTakjPZEP1GPR1,2026-03-03T21:47:05.423Z,DZH318Z0BQN4,10,DZH318Z0JLKB,Logic Apps - Consumption,Logic Apps,new,0.12,1,0,0,0,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Retention (GB/Month),0.12,1 GB/Month,,0.005152283,,USD,1,2026-02-01T00:00:00.000Z,Logic Apps - Consumption Data Retention GB/Month,87648ae493f4f71177dabf1c1eb32dfa4e73462877bf7e85c5b5521a0e02a26c,,,,21cb3c17-e75f-40a8-810a-e7d078080cc7,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,BHdjS8pfW8T16Rgfiy35QbXE3Z4y3KpA1,2026-03-03T21:46:22.047Z,DZH318Z0SSVH,00ZT,DZH318Z0BJS8,Azure Kimi - K2.5 Thinking Outp glbl - US East 2,Azure Kimi,new,0.003,1,0.31,0,0.31,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Tokens,0.003,1K,,105.849,,USD,1,2026-02-01T00:00:00.000Z,Azure Kimi - K2.5 Thinking Outp glbl 1K Tokens - US East 2,5b79c7fd3156e656e81f0f3a5dee810ef2cde2c88b7495d1c61240d29c94aaa5,,,,495412a7-9d99-49ac-bee2-8af1a2d301a4,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,Ft3H3YqbRkdjeqiNupy7SYccEl5gWY5g1,2026-03-03T21:44:29.262Z,DZH318Z09G9P,001B,DZH318Z0P3PM,Azure Document Intelligence - S0 - US East,Azure Document Intelligence,new,1.5,1,2.18,0,2.18,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Read Pages,1.5,1K,,1.457,,USD,1,2026-02-01T00:00:00.000Z,Azure Document Intelligence - S0 1K Read Pages - US East,4d975363f469de552bad4b01f71f34c689ba9879c021d54609c19b0ff51173ff,,,,24e6c865-f141-44fc-81e6-a09e8ebf7739,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,f8d71b3b-a1fd-4241-a8ca-6b368e60f7bc,Greatasic Technology Sdn Bhd,greatastic.onmicrosoft.com,MY,G144402663,531873,0,8f90e37d6f87,2026-02-11T03:02:01.221Z,CFQ7TTC0LDPB,1,CFQ7TTC0TH07,Microsoft 365 Business Standard,Microsoft 365 Business Standard,customerCredit,8.4,25,-210,0,-210,USD,,Microsoft Corporation,,,8bd26f67-f9d0-47ea-da7f-54919cb135da,2026-01-07T00:00:00.000Z,2026-02-06T00:00:00.000Z,One-Year commitment for monthly/yearly billing,-8.4,,8f90e37d6f87,25,Monthly,USD,1,2026-02-01T00:00:00.000Z,,8bd26f67-f9d0-47ea-da7f-54919cb135da,,2025-12-07T00:00:00.000Z,2026-12-06T00:00:00.000Z,542dba23-114a-4776-87cb-388a7020c990,[],,OnlineServices
